paper_id,has_pdf,dataset;method,number_citations,booktitle,pdf_url,year,title,type,authors
conf_sigir_ZhenY10,false,1;14,-1,SIGIR,http://doi.acm.org/10.1145/1835449.1835501,2010,'Sed: supervised experimental design and its application to text classification',inproceedings,Yi Zhen;Dit-Yan Yeung
conf_sigir_LeeLPSR09,false,0;0,-1,SIGIR,http://doi.acm.org/10.1145/1571941.1572078,2009,'Finding advertising keywords on video scripts',inproceedings,Jung-Tae Lee;Hyungdong Lee;Hee-Seon Park;Young-In Song;Hae-Chang Rim
conf_sigir_Miller79,false,0;0,-1,SIGIR,http://doi.acm.org/10.1145/511706.511712,1979,'Document representation models for retrieval systems',inproceedings,Leslie L. Miller
conf_sigir_MedlarIWBG16,false,1;5,-1,SIGIR,http://doi.acm.org/10.1145/2911451.2911455,2016,'Pulp: a system for exploratory search of scientific literature',inproceedings,Alan Medlar;Kalle Ilves;Ping Wang;Wray L. Buntine;Dorota Glowacka
conf_sigir_WangSCHHW14,false,0;0,-1,SIGIR,http://doi.acm.org/10.1145/2600428.2609607,2014,'Modeling action-level satisfaction for search task satisfaction prediction',inproceedings,Hongning Wang;Yang Song;Ming-Wei Chang;Xiaodong He;Ahmed Hassan Awadallah;Ryen W. White
conf_sigir_VoorheesB02,false,0;0,-1,SIGIR,http://doi.acm.org/10.1145/564376.564432,2002,'The effect of topic set size on retrieval experiment error',inproceedings,Ellen M. Voorhees;Chris Buckley
conf_sigir_Kettunen07,false,2;7,-1,SIGIR,http://doi.acm.org/10.1145/1277741.1277861,2007,'Management of keyword variation with frequency based generation of word forms in ir',inproceedings,Kimmo Kettunen
conf_sigir_YuLWWT16,false,2;4,-1,SIGIR,http://doi.acm.org/10.1145/2911451.2914683,2016,'A dynamic recurrent model for next basket recommendation',inproceedings,Feng Yu;Qiang Liu;Shu Wu;Liang Wang 0001;Tieniu Tan
conf_sigir_RaghavanS95,false,1;1,-1,SIGIR,http://doi.acm.org/10.1145/215206.215381,1995,'On the reuse of past optimal queries',inproceedings,Vijay V. Raghavan 0001;Hayri Sever
conf_sigir_KrovetzUG03,false,1;0,-1,SIGIR,http://doi.acm.org/10.1145/860435.860533,2003,'Classification of source code archives',inproceedings,Robert Krovetz;Secil Ugurel;C. Lee Giles
conf_sigir_McKeownBA16,false,3;6,-1,SIGIR,http://doi.acm.org/10.1145/2911451.2911468,2016,"'Infoscout: an interactive, entity centric, person search tool'",inproceedings,Sean McKeown;Martynas Buivys;Leif Azzopardi
conf_sigir_Bouwmeester99,false,0;1,-1,SIGIR,http://doi.acm.org/10.1145/312624.312721,1999,'A knowledge management tool for speech interfaces (poster abstract)',inproceedings,Niels Bouwmeester
conf_sigir_LiDZS08,false,4;8,-1,SIGIR,http://doi.acm.org/10.1145/1390334.1390368,2008,'Knowledge transformation from word space to document space',inproceedings,Tao Li;Chris H. Q. Ding;Yi Zhang 0005;Bo Shao
conf_sigir_FreundTC05,false,0;3,-1,SIGIR,http://doi.acm.org/10.1145/1076034.1076110,2005,'Modeling task-genre relationships for ir in the workplace',inproceedings,Luanne Freund;Elaine G. Toms;Charles L. A. Clarke
conf_sigir_WangBC12,false,7;5,-1,SIGIR,http://doi.acm.org/10.1145/2348283.2348385,2012,'Robust ranking models via risk-sensitive optimization',inproceedings,Lidan Wang;Paul N. Bennett;Kevyn Collins-Thompson
conf_sigir_LiaoC07,false,1;1,-1,SIGIR,http://doi.acm.org/10.1145/1277741.1277897,2007,'Applying ranking svm in query relaxation',inproceedings,Ciya Liao;Thomas Chang
conf_sigir_SchedlSSWS10,false,0;1,-1,SIGIR,http://doi.acm.org/10.1145/1835449.1835623,2010,'Three web-based heuristics to determine a person's or institution's country of origin',inproceedings,Markus Schedl;Klaus Seyerlehner;Dominik Schnitzer;Gerhard Widmer;Cornelia Schiketanz
conf_sigir_CrouchY92,false,0;1,-1,SIGIR,http://doi.acm.org/10.1145/133160.133180,1992,'Experiments in automatic statistical thesaurus construction',inproceedings,Carolyn J. Crouch;Bokyung Yang
conf_sigir_PantelL02,false,3;6,-1,SIGIR,http://doi.acm.org/10.1145/564376.564412,2002,'Document clustering with committees',inproceedings,Patrick Pantel;Dekang Lin
conf_sigir_HarpaleY08,false,3;4,-1,SIGIR,http://doi.acm.org/10.1145/1390334.1390352,2008,'Personalized active learning for collaborative filtering',inproceedings,Abhay Harpale;Yiming Yang
conf_sigir_ChenCSX12,false,0;0,-1,SIGIR,http://doi.acm.org/10.1145/2348283.2348436,2012,'Pictune: situational music recommendation from geotagged pictures',inproceedings,Ke Chen 0005;Gang Chen 0001;Lidan Shou;Fei Xia
